WORD_ID,WORD,true_x,true_y,WORD_TOTAL_READING_TIME,surprisal_score,attention_score,cognitive_mass,RDS_linear,RDS_multiplicative,RDS_gated,RDS_sigmoid,RDS_bayesian,RDS_rrf,RDS_spillover_bayesian,RDS_parafoveal,RDS_spillover_rrf,RDS_parafoveal_rrf,RDS_spillover_parafoveal_rrf
3-5-14,any ,865.3,121.2,164,7.172,0.3691,0.0198,0.008724004229820235,0.0,0.002347083926031295,0.000560726327504818,0.0,0.03146083160611156,0.015943581111531477,0.0,0.18719941147159985,0.03114137092592803,0.18404278338485525
3-5-16,"us, ",136.8,165.5,204,7.069,0.0,0.0641,0.14075755672087073,0.01417193355904373,0.007598387861545757,0.017322592517975268,0.013638925215031883,0.11261566326611233,0.017763807565572567,0.013638925215031883,0.1012958147585694,0.12162637243446592,0.09984882422573954
3-5-18,the ,204.8,160.9,198,4.088,0.2512,0.0056,0.10211919970438742,0.001089421959818158,0.0006638217164532954,0.01028986307856661,0.0007981856561738668,0.03350800775892265,0.0013109756589840028,0.0007981856561738668,0.034070116858213956,0.03722790502974708,0.034070116858213956
3-5-19,first ,268.7,158.0,184,3.696,0.4911,0.1726,0.07604864293267537,0.0,0.020459933617828354,0.006724857840841475,0.0,0.13505992203837794,0.012313033653504791,0.0,0.1253183943454873,0.13368849183907153,0.1253183943454873
3-5-20,to ,326.5,170.9,85,5.841,0.4055,0.0637,0.028066619668664087,0.0,0.007550972024656236,0.0019715769278472227,0.0,0.06812250529345024,0.0,0.0,0.057125655358694294,0.06743077335993632,0.057125655358694294
3-5-21,speak. ,344.8,164.2,522,4.171,0.0,0.1709,0.07529961226647867,0.0,0.02025841631104789,0.0066340547749024,0.0,0.1324172315361709,0.019900675745365016,0.0,0.12817926275401834,0.131072635837488,0.12707999315740534
3-5-23,"word, ",473.0,168.8,253,13.561,0.0,0.3386,0.2914403713378528,0.09438550249304085,0.040137505926979615,0.08195387833061565,0.11192199871222237,0.3087838006275326,0.2544341647457805,0.11192199871222237,0.3451941742894934,0.31580257241239873,0.34017310505209847
3-5-25,"cried, ",561.3,172.6,470,9.614,0.0,0.3344,0.4571708565471801,0.2039971769816619,0.39639639639639634,0.2998190991679653,0.32208369467141895,0.512306245096625,0.4534809839295216,0.32208369467141895,0.5085431522652477,0.5172584021347253,0.4920275260761736
3-5-26,you're ,647.6,168.3,253,8.181,0.0,0.0456,0.16307810993507,0.012786186038915093,0.005405405405405406,0.022596814208129593,0.011987944376539241,0.12777376746254346,0.031433376606445636,0.011987944376539241,0.16918559841871733,0.13663055767740237,0.16408873624337666
3-5-27,the ,689.2,171.5,201,3.728,0.2512,0.0038,0.0016743038420867114,0.0,0.00045045045045045046,0.00010424556740075193,0.0,0.002056907091618579,0.0013857872083451244,0.0,0.06737450604662952,0.002036020773456692,0.061991148274490225
3-5-28,goods! ,741.9,178.0,389,13.023,0.0,0.3533,0.40786397660800583,0.17524218790800467,0.4188003793266951,0.21290611802269416,0.2549430433674286,0.4852928733650807,0.2270288955762486,0.2549430433674286,0.34364686539039946,0.4905193305302549,0.33917564096162284
3-5-30,no ,844.3,176.5,225,6.085,0.3009,0.0047,0.002070849488896722,0.0,0.000557136083451873,0.00012916509318116598,0.0,0.00628882120356087,0.0009994475514852634,0.0,0.027969940444830976,0.006224963034635295,0.025363977208599488
3-5-31,"mistake, ",132.1,233.9,147,6.727,0.0,0.2815,0.12403066619668664,0.0,0.03336889521100047,0.013985938063220795,0.0,0.19408000992100244,0.030510790732170997,0.0,0.1839299265808363,0.19210927587443816,0.1839299265808363
3-5-32,Mr. ,177.7,232.9,127,10.643,0.0,0.2854,0.2233523861885093,0.055005162277307236,0.033831199620673304,0.0430033303165434,0.07255608564500428,0.23814800549328066,0.1116735728044501,0.07255608564500428,0.23426876418932446,0.24588402974754783,0.23269978928230353
3-5-33,Poirot! ,233.6,223.9,283,17.898,0.0,0.5979,0.41764433013982344,0.1802269620911618,0.07087482219061167,0.22861838844024265,0.27075846134080217,0.4822606991531156,0.5488608465548925,0.27075846134080217,0.5582484211879646,0.48751794572806506,0.5549271237315313
3-5-34,These ,351.8,229.8,461,8.611,0.2155,0.0286,0.30113758119506,0.016211192879002263,0.033902323376007584,0.08935851194316165,0.02154846054387197,0.287935039433099,0.02637581138244611,0.02154846054387197,0.21838813130279366,0.2951655144404211,0.23356928785031
3-5-35,witnesses ,398.6,232.7,452,9.768,0.2032,0.6067,0.26731582657737046,0.0,0.07191797060218114,0.06572478586756843,0.0,0.41739926136877087,0.4870296538103756,0.18178548982222026,0.5068051731492312,0.4440132874460941,0.5875662564355785
3-5-37,yours ,521.3,250.3,419,13.186,0.1509,0.138,0.32818883272668853,0.07259411231678976,0.1635846372688478,0.11300531463829785,0.10062588352775856,0.36361381339354854,0.1860528932117732,0.10062588352775856,0.3651017388508639,0.3700758283389261,0.39708989904864955
3-5-38,are ,549.0,239.5,567,3.686,0.1795,0.0364,0.35020791523131395,0.023852450428549065,0.0431484115694642,0.13583138778517617,0.03276879451402783,0.3158027462644576,0.05713396753819322,0.03276879451402783,0.3158072783312028,0.32275024602525854,0.2999983062437421
3-5-39,all ,617.0,247.8,627,4.487,0.1549,0.0316,0.013923158265773707,0.0,0.0037458511142721674,0.0009163171403578134,0.0,0.038305679607846005,0.016730435541208642,0.0,0.13239630853317816,0.03791671473191318,0.1279874031068564
3-5-40,"right, ",659.0,252.7,288,5.298,0.0,0.1335,0.24352080735554021,0.04849651967006193,0.15825035561877668,0.05244085713566239,0.05711025702845571,0.24654113326622068,0.05039336207333959,0.05711025702845571,0.17362242506025824,0.2541919317279602,0.16657809796560083
3-5-42,suppose? ,755.1,239.8,399,10.974,0.0,0.4472,0.19703912583715194,0.0,0.05301090564248459,0.032819754507242414,0.0,0.3101307445216686,0.10622770022028678,0.0,0.3027736780325834,0.30698160403386693,0.321434320969623
3-5-43,Voila! ,869.8,235.2,256,12.239,0.0,0.5508,0.24268593584772646,0.0,0.06529160739687055,0.05201889329912822,0.0,0.3926021237080122,0.23630145102649355,0.1585104944754349,0.4044714862804379,0.42149913195055033,0.4565735042312248
3-5-45,have ,151.3,305.0,472,7.279,0.3221,0.1037,0.33949320283217976,0.05989648080519683,0.12292555713608345,0.12429988926105053,0.08454145394676237,0.36648365953085116,0.11635791651509922,0.08454145394676237,0.30870782041740286,0.372916533383885,0.3399862248138134
3-5-46,prepared ,191.5,293.7,339,10.438,0.1599,0.4762,0.4107613412348567,0.18765561859516125,0.5644855381697487,0.21747995959471336,0.2658582248175976,0.47699183725357297,0.5516848330693289,0.2658582248175976,0.5605810934794441,0.482302585090895,0.5515648620405575
3-5-48,list ,278.1,296.7,268,8.271,0.1667,0.2347,0.2711459243666934,0.07739268979575,0.278212422949265,0.06810478416930227,0.09424572163356858,0.2548280929583778,0.3893345668514651,0.09424572163356858,0.47896305636602865,0.2623947436832407,0.47896305636602865
3-5-50,them...names ,356.3,298.0,750,4.299,0.0,0.0607,0.49220643668620834,0.055521273824455646,0.07195353247984826,0.3721498601088149,0.12883962923678988,0.49860363606307334,0.1600922914505139,0.12883962923678988,0.43166848909992,0.5036949326146153,0.47343706682296777
3-5-52,addresses. ,573.3,304.8,213,10.113,0.0,0.5455,0.24035072259428975,0.0,0.0646633475580844,0.05085354981906164,0.0,0.3696647713718104,0.5363248938804572,0.18851695447820296,0.5456399838072532,0.41380290002600356,0.63294440098315
3-5-54,must ,688.8,306.3,347,7.57,0.36,0.1029,0.2879425763115451,0.04917720504372997,0.12197724039829304,0.07941203493829305,0.0670497774202825,0.33353580382355436,0.091205983404807,0.0670497774202825,0.2721149832303038,0.3403032379490762,0.29845799070659285
3-5-55,see ,750.1,307.5,263,5.229,0.2396,0.1923,0.255939866557685,0.06471528196109208,0.22795163584637268,0.059061805853346507,0.07630541520095706,0.24076129061019982,0.14131961708870533,0.07630541520095706,0.2594746433735022,0.2484707789530386,0.2568277467746347
3-5-56,"them, ",787.1,308.4,127,2.091,0.0,0.0597,0.026304194571730704,0.0,0.007076813655761025,0.001832698049533805,0.0,0.06128481218509729,0.012551460474287386,0.0,0.07671742843553858,0.06066251179486325,0.07419353990929478
3-5-57,of ,841.5,311.3,94,5.242,0.1338,0.0044,0.06915904214082261,0.0005833628360500207,0.0005215742057847322,0.00591189630188095,0.0005452166266963922,0.01801320300597245,0.0004894515795397533,0.0005452166266963922,0.0055222699855590925,0.022273651642941213,0.0055222699855590925
3-5-58,course. ,124.0,373.6,272,4.49,0.0,0.2661,0.11724532957349314,0.0,0.03154338549075391,0.012764859788126725,0.0,0.18348666081386475,0.07213906834647853,0.0,0.198886924486624,0.18162349412450063,0.19756269860299558
3-5-60,you ,212.9,372.1,274,4.572,0.1269,0.0319,0.1929686516865481,0.011234767720648606,0.03781412991939307,0.03143429414553097,0.012596061566197013,0.16391542512775933,0.011059057071430395,0.012596061566197013,0.09628771393028158,0.17240522445422585,0.0895003397042379
3-5-61,will ,278.1,366.6,379,3.85,0.304,0.0704,0.0310186817060275,0.0,0.008345187292555714,0.002209147262194244,0.0,0.08284984429605634,0.014213716962605445,0.0,0.09483303124570193,0.08200856750009344,0.0923617237304216
3-5-62,find ,327.1,364.5,113,4.447,0.2532,0.1701,0.13258987705007813,0.019153599564660357,0.020163584637268847,0.015632787535554298,0.01594127916456159,0.13895752017287163,0.04930102259626936,0.01594127916456159,0.15577533692165904,0.13864976834586693,0.1543605905441965
3-5-64,all ,392.7,361.4,288,4.522,0.1549,0.0382,0.20811627668291874,0.01438372388176842,0.04528212422949265,0.03683774794015459,0.016605873116403956,0.20514276741534543,0.03404817222989853,0.016605873116403956,0.2243443136948336,0.21321393461618204,0.21728343507974696
3-5-65,right. ,440.4,372.6,384,4.013,0.0,0.1219,0.2979207003023833,0.05850493260398207,0.14449976292081554,0.08684277395977559,0.07416817945137771,0.3254945098097294,0.17202304723328948,0.07416817945137771,0.3663620677219439,0.33234359712507705,0.35121534424119355
3-5-67,sure ,580.4,379.7,285,5.556,0.2611,0.0653,0.21337742404352256,0.02373785062434395,0.07740635372214319,0.03887970299247796,0.02779866238998083,0.21844913247682196,0.05001925119800378,0.02779866238998083,0.2168405095892035,0.22638518371866134,0.21388505134905705
3-5-69,that. ,661.0,372.9,437,3.579,0.0,0.0647,0.028507225942897427,0.0,0.007669511616880038,0.0020066392273366263,0.0,0.07166797579407753,0.01844388288731438,0.0,0.10446640318642175,0.07094024231960366,0.10300287561893111
3-5-70,Japp ,746.4,374.0,207,9.487,0.0,0.2547,0.233157339487995,0.060520800280444306,0.03019203413940256,0.04739877557495098,0.06984756976933754,0.22419069134996902,0.10194129533766534,0.06984756976933754,0.22228761781206152,0.23206844145324051,0.21735005584199657
3-5-71,lowered ,793.8,376.5,237,11.151,0.2454,0.4676,0.3376345957042896,0.1207425965235341,0.05542911332385017,0.1223824642877351,0.16988700327341366,0.388520235023039,0.27697730598135256,0.16988700327341366,0.39530955954556823,0.39472934430799694,0.3893386152133473
3-5-72,his ,853.3,373.4,157,3.285,0.0793,0.0059,0.09037494732812916,0.0010114543503471165,0.0006993835941204363,0.008582323754242059,0.0007399697934720303,0.02645700332549497,0.0019755009542113994,0.0007399697934720303,0.06399717529582138,0.03055801680891543,0.0589993947046417
3-5-73,voice. ,135.3,447.0,186,3.775,0.0,0.1145,0.1559902962031409,0.023642033205354084,0.013572783309625417,0.02081111288435814,0.020635610401516964,0.1328136053989938,0.05326587214688881,0.020635610401516964,0.17788979669918628,0.1395051356746537,0.17199742427059633
3-5-74,I'm ,169.9,443.6,306,5.0,0.0,0.5,0.4096530212348624,0.185881580294316,0.5926979611190137,0.21572229633351925,0.2767470639156816,0.47590873380938287,0.44617768068700786,0.2767470639156816,0.500355364403384,0.4812304797337016,0.4971452341456777
3-5-75,much ,223.4,441.1,303,5.609,0.1888,0.1151,0.2441215207558643,0.04374651000855693,0.13643907064959696,0.052746226176351885,0.05028275124402012,0.24497233579250477,0.07626041585122162,0.05028275124402012,0.21095402209943517,0.2526390641925974,0.20615045761960646
3-5-76,obliged ,305.5,442.5,260,7.809,0.243,0.417,0.18373281635530492,0.0,0.049431009957325744,0.028461153901145692,0.0,0.29287450485496086,0.09757754590575506,0.0,0.28741368556854424,0.2899005882814649,0.2862580518435093
3-5-77,to ,355.9,425.0,109,0.702,0.4055,0.0149,0.006565033486076842,0.0,0.001766239924134661,0.0004178570672372699,0.0,0.02752593992762763,0.0,0.0,0.018271437342947533,0.02724643506259213,0.018271437342947533
3-5-78,you. ,411.2,437.5,192,6.716,0.0,0.0364,0.016038068382093762,0.0,0.004314841156946421,0.001065761272296678,0.0,0.044056881504275405,0.009424971219624998,0.0,0.0695017463608202,0.043609517572249304,0.0695017463608202
3-5-80,pretty ,477.9,438.8,427,8.337,0.3576,0.208,0.37306005852468277,0.11526901746995495,0.2465623518255097,0.16326176556937844,0.1729180649362168,0.40474694652358484,0.3457204786003925,0.1729180649362168,0.4611581768510259,0.41079128596526565,0.4611581768510259
3-5-81,mare's ,530.2,437.8,651,12.146,0.0,0.3666,0.5618466808696432,0.28813853996786426,0.43456614509246083,0.530845947450141,0.44939070164676204,0.6005603038760903,0.6129996295457372,0.44939070164676204,0.599190932661989,0.6046163084538987,0.599190932661989
3-5-82,nest ,580.4,441.9,318,8.076,0.222,0.2893,0.12746739513570673,0.0,0.03429350403034614,0.014632498619421602,0.0,0.20524597249339094,0.3629642561782438,0.0,0.43469637564079877,0.203161856637886,0.42549705950228595
3-5-83,arresting ,672.4,444.3,741,13.438,0.2638,0.6466,0.7476132078918047,0.5882170349966673,0.7664770033191085,0.8701975069009724,0.8101076076371272,0.8820404527701096,0.940916647315662,0.8101076076371272,0.8881861105100507,0.8832382417435225,0.8881861105100507
3-5-85,would ,797.6,445.2,665,8.052,0.2361,0.1491,0.46226769979022114,0.11606575714939527,0.1767425320056899,0.30985033488448943,0.1924178435909805,0.4554865892126956,0.4806965023023389,0.1924178435909805,0.5416133963760367,0.4610157063942444,0.5416133963760367
3-5-86,have ,848.7,446.4,84,3.05,0.3221,0.0394,0.017359887204793797,0.0,0.004670459933617828,0.0011606086636209542,0.0,0.04854183866498529,0.02540711505546823,0.0,0.158653059666725,0.048048933423591005,0.1537785909910058
3-5-87,been. ,121.6,501.6,287,3.316,0.0,0.0613,0.20885236559571055,0.021930423028381035,0.07266477003319108,0.037118108206971666,0.024747264170414722,0.19251422450930183,0.021757497087551605,0.024747264170414722,0.12190976659847667,0.20071362490362174,0.11503832619013626
3-5-88,He ,185.0,499.1,580,5.365,0.3114,0.0242,0.010662671836446952,0.0,0.002868658131816027,0.0006913900592844712,0.0,0.034154610497116794,0.004920665129490016,0.0,0.04948299553735727,0.03380779655279967,0.046985605078967145
3-5-89,turned ,217.3,512.0,66,5.569,0.6029,0.262,0.16691135293898524,0.02662953781514054,0.03105737316263632,0.023608668143774724,0.03247979887444901,0.19111772623949036,0.029328230517864602,0.03247979887444901,0.17160409780827457,0.19195388315615705,0.17379185984859258
3-5-91,Inglethorp. ,322.6,508.1,820,29.425,0.0,1.0,0.44060627423334514,0.0,0.11853959222380275,0.26851720863693096,0.0,0.5530382493382762,0.9999943486288285,0.9999788229571858,0.5375789948386849,0.5524079313495197,0.5499436670678688
3-5-92,"But, ",460.6,503.9,233,5.403,0.0,0.0076,0.14427980377008456,0.002104587299631307,0.0009009009009009009,0.0180889918814212,0.0020341538325740495,0.09426634287347742,0.0024653656553327756,0.0020341538325740495,0.06444264557151042,0.10346337535479765,0.07287575360838702
3-5-94,you'll ,530.9,500.2,162,2.15,0.0,0.0125,0.09190905090848117,0.0021144801594950705,0.0014817449027975345,0.008795487939571753,0.0016754032185946836,0.04462323718894938,0.003188012483639294,0.0016754032185946836,0.0528133474879128,0.04838805196131329,0.05141432051464424
3-5-95,excuse ,604.9,497.3,659,10.5,0.2036,0.4446,0.19589354952414523,0.0,0.0527027027027027,0.0324250431740187,0.0,0.30425084063523494,0.042992718486009364,0.0,0.28620094653151124,0.30116140607378933,0.28620094653151124
3-5-96,"me, ",661.1,502.2,201,2.061,0.0,0.0162,0.00713782164258019,0.0,0.0019203413940256044,0.000455492563284279,0.0,0.030135321358156584,0.005238341190196032,0.0,0.07544880721864354,0.02982932022064197,0.0738611540389199
3-5-97,"sir, ",692.2,500.0,550,9.035,0.0,0.2168,0.4420272917189565,0.14780018621125585,0.25699383594120434,0.27112197056298204,0.240657614953307,0.4414049471140107,0.5133797177605514,0.240657614953307,0.5382842955405519,0.44707705259985064,0.5299398584656329
3-5-99,couldn't ,775.2,499.9,733,6.467,0.0,0.1268,0.5081915473609435,0.11271600768110328,0.1503082029397819,0.40739399062923576,0.23375182279995124,0.5243069522632424,0.4748117435700606,0.23375182279995124,0.5467478515142228,0.529137251299554,0.5467478515142228
3-5-100,you ,875.5,511.8,60,4.365,0.1269,0.0525,0.041878867749052764,0.0018829716675756562,0.006223328591749644,0.0031389608899209265,0.000519409798933118,0.05815008245490793,0.04328308094438914,0.000519409798933118,0.21751127097859163,0.05743611741026709,0.21424626669938596
3-5-101,say ,122.3,576.3,315,3.631,0.2635,0.1004,0.2416850694493534,0.03895024851182861,0.11901375059269796,0.0515167483071928,0.044435482517737206,0.23999478050190023,0.03988194282331332,0.044435482517737206,0.15610836460470537,0.24771205216857578,0.15065642349697522
3-5-102,all ,156.5,565.3,302,5.416,0.1549,0.0069,0.0030401832922100813,0.0,0.000817923186344239,0.00019045330074968082,0.0,0.011812091459956178,0.0022738632636005967,0.0,0.06279040973947583,0.01169214870639417,0.05791198451450683
3-5-103,this ,192.9,574.5,309,6.478,0.0925,0.0952,0.22250201762963617,0.03367949839960602,0.11284969179706023,0.0426384556122435,0.033884811075856607,0.18476070006941797,0.02996770109861386,0.033884811075856607,0.12726507405803897,0.19303883157365878,0.12575019809760368
3-5-104,at ,229.4,567.6,190,6.684,0.165,0.0046,0.0020267888614733873,0.0,0.0005452821242294927,0.0001263918851727224,0.0,0.00521572869660405,0.0009264285280067067,0.0,0.02433694031913241,0.005162766961264981,0.02178612974398521
3-5-105,the ,282.7,566.4,127,2.209,0.2512,0.0095,0.08318021647860503,0.0014747361940918792,0.0011261261261261261,0.007620166246055972,0.0012834368742695103,0.041770747966823056,0.005820213074863334,0.0012834368742695103,0.12293685952933162,0.04548641158485122,0.12058691431617803
3-5-106,inquest? ,298.8,565.1,701,11.361,0.0,0.5502,0.6550306143679748,0.44559312975370974,0.6522048364153628,0.7308049995621598,0.6459791820603824,0.732275190350871,0.7227636491410661,0.6459791820603824,0.7030422289664288,0.7349937310068625,0.7030422289664288
4-5-1,The,111.0,116.0,187,4.341,0.2512,0.0072,0.12334979117803029,0.0017019525130453697,0.0008534850640113798,0.01386012328183785,0.001631769251678465,0.06529449866814142,0.005637072955899674,0.001631769251678465,0.16322137949163934,0.07478571806644735,0.16016781973830552
4-5-2,trial,156.4,109.8,446,14.125,0.2342,0.4027,0.17743214663376808,0.0,0.047735893788525365,0.026561949682744286,0.0,0.2715438752669472,0.15885479507862435,0.0,0.29724426057415193,0.26878655492085696,0.29576391085071324
4-5-4,John,235.9,98.1,283,14.066,0.1958,0.3485,0.34414295090305225,0.13076359039828653,0.41311047889995256,0.12920325029349683,0.185147859711422,0.398480060512166,0.2119675744383979,0.185147859711422,0.3301594095227363,0.4045880353876747,0.3258115292161327
4-5-6,for,384.5,97.9,112,9.806,0.3496,0.0149,0.08783805070715739,0.0023946490398406442,0.001766239924134661,0.008236078410459395,0.002473230488665461,0.058975732594267055,0.008428267185796392,0.002473230488665461,0.12893046880216327,0.06638826693787893,0.12661409423491182
4-5-8,murder,457.7,105.6,288,9.656,0.1963,0.3069,0.2948349181681518,0.09584868301684078,0.036379800853485064,0.08448530981290235,0.10688718743437656,0.29100896584116176,0.1786895143401092,0.10688718743437656,0.2892957918886423,0.2982082274770941,0.2850662212502456
4-5-10,his,581.3,107.3,212,9.112,0.0793,0.0653,0.15090951234041344,0.015594213134603156,0.007740635372214319,0.019596296425386624,0.013075746638275956,0.11342676661534748,0.06358417129993121,0.013075746638275956,0.26774006816950274,0.12019649129423786,0.2528337688709865
4-5-11,stepmother,601.5,106.8,586,13.836,0.2017,0.7468,0.6969458875336746,0.5400719327106166,0.8852536747273589,0.8024091083859322,0.7857104752104808,0.8127571001326119,0.8512671752147465,0.7857104752104808,0.7987483147189534,0.8146584085563713,0.7987483147189534
4-5-12,took,740.3,110.1,183,9.017,0.2268,0.2722,0.24114838452800574,0.06490544999923256,0.03226647700331911,0.05124914801946268,0.07871595351776983,0.24532375453500233,0.21339275524748905,0.07871595351776983,0.3212186852528228,0.2529869145465694,0.3183566757875077
4-5-13,place,758.9,104.5,313,7.194,0.177,0.2237,0.0985636235459993,0.0,0.026517306780464676,0.009754182025828775,0.0,0.15179002569014552,0.0789237275482155,0.0,0.1871750107466022,0.1502487140853172,0.18564241693867645
4-5-15,months,120.4,172.2,195,8.207,0.1872,0.3129,0.3110237761644599,0.107448672442761,0.3709103840682788,0.09747240604316891,0.17578087689125377,0.3904035741655428,0.24398054106514355,0.17578087689125377,0.3371161150376161,0.3965935595820978,0.3343431912507859
4-5-16,later.,165.9,157.7,279,3.117,0.0,0.101,0.22510695362861885,0.0358760196809065,0.11972498814604078,0.04376425788783597,0.04102225144363234,0.21410608769000508,0.17469563425846546,0.04102225144363234,0.38928488043854964,0.2220862392296063,0.38928488043854964
4-5-18,the,288.5,164.3,577,6.497,0.2512,0.01,0.37588233650822656,0.007306805005112839,0.011853959222380275,0.16692739982549978,0.013141294415705308,0.34273344866110084,0.03834082619691861,0.013141294415705308,0.42351467916369223,0.34940748773868896,0.4149384521700254
4-5-19,intervening,353.1,162.8,339,11.221,0.1912,0.7104,0.5355783992765736,0.3111491912407947,0.8421052631578948,0.46987982701240283,0.5632503894135932,0.6803812529839021,0.848243458923069,0.5632503894135932,0.7949846427693733,0.683626736879545,0.7949846427693733
4-5-20,weeks,440.6,163.0,273,9.318,0.104,0.2524,0.28615848155610485,0.08692667936295838,0.29919393077287815,0.07814112848287343,0.11262564703214387,0.28025977483846226,0.20762647074741777,0.11262564703214387,0.3137541035450864,0.2875681862868388,0.31075019516985564
4-5-21,I,490.2,165.1,91,0.0,0.0757,0.0,0.051691218904040596,0.0,0.0,0.0040599605143627395,0.0,0.007269055852195035,0.0,0.0,0.15393220631594753,0.008410265850090722,0.15082775390005823
4-5-22,will,520.9,149.5,585,5.867,0.304,0.1007,0.4169739390858193,0.07376025465794409,0.11936936936936937,0.2275166810875593,0.1257156596587959,0.40980219126029344,0.1173900079182787,0.1257156596587959,0.31107355707142464,0.41579519855849173,0.3025749429917276
4-5-23,say,579.9,168.6,159,5.722,0.2635,0.1448,0.06379978850898838,0.0,0.01716453295400664,0.005312916700819016,0.0,0.12222946815085092,0.054834940240145465,0.0,0.17877795329941631,0.12098832139660058,0.17182087507605515
4-5-24,"little,",598.6,160.2,502,7.294,0.0,0.2706,0.11922805780754318,0.0,0.032076813655761025,0.013114226994182653,0.0,0.18695689586620293,0.0,0.0,0.17085984142777677,0.1850584915943077,0.17085984142777677
4-5-25,but,708.0,166.7,168,5.593,0.1458,0.0073,0.0032164258019034193,0.0,0.0008653390232337601,0.00020165387393918997,0.0,0.014097959744286176,0.000716704868082199,0.0,0.013838817697360792,0.013954805746785526,0.012750325253655787
4-5-26,my,714.1,172.4,211,5.367,0.143,0.0129,0.13443426030723277,0.0032660036768899707,0.0015291607396870556,0.016003982146668365,0.003171015210989537,0.09282892737964302,0.012556289964275316,0.003171015210989537,0.22346949250988973,0.10204055571580636,0.2082883359623734
4-5-27,admiration,777.4,174.2,668,15.04,0.3793,0.7227,0.7652396901849776,0.6355661152247055,0.8566856330014224,0.8892016709085688,0.8558110316800758,0.9085566153312384,0.8774448740334589,0.8558110316800758,0.826831465210336,0.9094851529563815,0.826831465210336
4-5-28,and,868.2,177.5,107,3.908,0.6778,0.0083,0.04383127748638476,0.000642080790101043,0.0009838786154575628,0.003315867328193626,0.0002545012729984213,0.02001892390516913,0.00686475056487491,0.0002545012729984213,0.18598873801668378,0.01956638921999631,0.18260967886535603
4-5-29,sympathy,132.8,228.5,238,9.635,0.1899,0.453,0.362669678518006,0.14513799767073154,0.053698435277382654,0.15029905323184328,0.20957661210817638,0.4070221360943176,0.20152601389662658,0.20957661210817638,0.34602603897737855,0.41304337272622804,0.3444754146540654
4-5-30,went,190.7,223.2,351,8.126,0.2332,0.2467,0.10869756785336623,0.0,0.02924371740161214,0.011326100911805682,0.0,0.17017931317514626,0.06646107349508476,0.0,0.1874894077447352,0.16845127242209965,0.18615070944707804
4-5-31,out,248.1,225.8,184,3.159,0.4145,0.0024,0.1051484310844444,0.000490325484504755,0.00028449502133712657,0.010759617446207823,0.0004272252943558533,0.03466792503141147,0.0034628212143629493,0.0004272252943558533,0.2588119981521909,0.042297932495005755,0.23923898509152525
